Election Date,Election Type,Parliament,Province,Riding,Last Name,First Name,Gender,Occupation,Party,Votes,Votes (%),Elected
1979/05/22,Gen,31,New Brunswick,WESTMORLAND--KENT,MILLS,Lionel J.,,businessman,Progressive Conservative,6584,21.32,0
1979/05/22,Gen,31,New Brunswick,WESTMORLAND--KENT,VANNIEUWENHUIZEN,René,,businessman,New Democratic Party,4609,14.92,0
1979/05/22,Gen,31,New Brunswick,YORK--SUNBURY,HOWIE,J. Robert,,lawyer,Progressive Conservative,21722,55.05,1
1979/05/22,Gen,31,New Brunswick,YORK--SUNBURY,MOCKLER,Pete,,lawyer,Liberal,11815,29.94,0
1979/05/22,Gen,31,New Brunswick,YORK--SUNBURY,BOOKER,Phillip D.,,labour representative,New Democratic Party,5665,14.36,0
1979/05/22,Gen,31,New Brunswick,YORK--SUNBURY,MARSHALL,John,,self-employed,Independent,258,0.65,0
1979/05/22,Gen,31,Newfoundland and Labrador,BONAVISTA--TRINITY--CONCEPTION,ROONEY,Dave,,politician,Liberal,11314,45.8,1
1979/05/22,Gen,31,Newfoundland and Labrador,BONAVISTA--TRINITY--CONCEPTION,PARSONS,W.A. Bill,,union representative,New Democratic Party,7448,30.15,0
1979/05/22,Gen,31,Newfoundland and Labrador,BONAVISTA--TRINITY--CONCEPTION,LAYMAN,Patrick J.,,fishing skipper,Progressive Conservative,5943,24.06,0
1979/05/22,Gen,31,Newfoundland and Labrador,BURIN--ST. GEORGE'S,JAMIESON,Don,,cabinet minister,Liberal,14960,70.34,1
1979/05/22,Gen,31,Newfoundland and Labrador,BURIN--ST. GEORGE'S,SENIOR,Ross,,school administrator,New Democratic Party,3943,18.54,0
1979/05/22,Gen,31,Newfoundland and Labrador,BURIN--ST. GEORGE'S,EVANS,Allen,,civil servant,Progressive Conservative,2366,11.12,0
1979/05/22,Gen,31,Newfoundland and Labrador,GANDER--TWILLINGATE,BAKER,George S.,,politician,Liberal,15408,62.65,1
1979/05/22,Gen,31,Newfoundland and Labrador,GANDER--TWILLINGATE,DIXON,Fred J.,,administrator,Progressive Conservative,4727,19.22,0
1979/05/22,Gen,31,Newfoundland and Labrador,GANDER--TWILLINGATE,BOWN,Wallace,,teacher,New Democratic Party,4460,18.13,0
1979/05/22,Gen,31,Newfoundland and Labrador,GRAND FALLS--WHITE BAY--LABRADOR,ROMPKEY,Bill,,educator,Liberal,13639,46.09,1
1979/05/22,Gen,31,Newfoundland and Labrador,GRAND FALLS--WHITE BAY--LABRADOR,BLACKMORE,Bryan,,lawyer,New Democratic Party,12538,42.37,0
1979/05/22,Gen,31,Newfoundland and Labrador,GRAND FALLS--WHITE BAY--LABRADOR,OSMOND,Calvin,,development co-ordinator,Progressive Conservative,3418,11.55,0
1979/05/22,Gen,31,Newfoundland and Labrador,HUMBER--PORT AU PORT--ST. BARBE,FAOUR,Fonse,,lawyer,New Democratic Party,15872,51.88,1
1979/05/22,Gen,31,Newfoundland and Labrador,HUMBER--PORT AU PORT--ST. BARBE,BILLARD,George,,general insurance agent,Liberal,8782,28.7,0
1979/05/22,Gen,31,Newfoundland and Labrador,HUMBER--PORT AU PORT--ST. BARBE,HUTCHINGS,George,,pharmacist,Progressive Conservative,5941,19.42,0
1979/05/22,Gen,31,Newfoundland and Labrador,ST. JOHN'S EAST,MCGRATH,James A.,,Member of Parliament,Progressive Conservative,20262,58.43,1
1979/05/22,Gen,31,Newfoundland and Labrador,ST. JOHN'S EAST,DUSTAN,John,,consultant,Liberal,7734,22.3,0
1979/05/22,Gen,31,Newfoundland and Labrador,ST. JOHN'S EAST,CANNING,Stratford G.,,development consultant,New Democratic Party,6684,19.27,0
1979/05/22,Gen,31,Newfoundland and Labrador,ST. JOHN'S WEST,CROSBIE,John C.,,Member of Parliament,Progressive Conservative,17236,47.49,1
1979/05/22,Gen,31,Newfoundland and Labrador,ST. JOHN'S WEST,O'FLAHERTY,Patrick,,educator,Liberal,10024,27.62,0
1979/05/22,Gen,31,Newfoundland and Labrador,ST. JOHN'S WEST,MAYO,Tom,,union representative,New Democratic Party,9033,24.89,0
1979/05/22,Gen,31,Northwest Territories,NUNATSIAQ,ITTINUAR,Peter,,teacher,New Democratic Party,1963,37.74,1
1979/05/22,Gen,31,Northwest Territories,NUNATSIAQ,CURLEY,Tagak,,executive director,Liberal,1887,36.27,0
1979/05/22,Gen,31,Northwest Territories,NUNATSIAQ,OKPIK,Abe,,unemployed,Progressive Conservative,1352,25.99,0
1979/05/22,Gen,31,Northwest Territories,WESTERN ARCTIC,NICKERSON,Dave,,mining engineer,Progressive Conservative,4058,35.16,1
1979/05/22,Gen,31,Northwest Territories,WESTERN ARCTIC,SEARLE,David,,lawyer,Liberal,3827,33.15,0
1979/05/22,Gen,31,Northwest Territories,WESTERN ARCTIC,ERASMUS,Georges,,social animator,New Democratic Party,3385,29.33,0
1979/05/22,Gen,31,Northwest Territories,WESTERN ARCTIC,MCRAE,Edward,,union representative,Independent,273,2.37,0
1979/05/22,Gen,31,Nova Scotia,ANNAPOLIS VALLEY--HANTS,NOWLAN,Pat,,lawyer,Progressive Conservative,20103,50.12,1
1979/05/22,Gen,31,Nova Scotia,ANNAPOLIS VALLEY--HANTS,BEZANSON,Frank C.,,insurance agent,Liberal,12001,29.92,0
1979/05/22,Gen,31,Nova Scotia,ANNAPOLIS VALLEY--HANTS,LEVY,Bob,,lawyer,New Democratic Party,8008,19.96,0
1979/05/22,Gen,31,Nova Scotia,CAPE BRETON HIGHLANDS--CANSO,MACEACHEN,Allan J.,,president of Privy Council of Canada,Liberal,17047,48.1,1
1979/05/22,Gen,31,Nova Scotia,CAPE BRETON HIGHLANDS--CANSO,KELLY,F.B. Wm Bill,,lawyer,Progressive Conservative,13736,38.76,0
1979/05/22,Gen,31,Nova Scotia,CAPE BRETON HIGHLANDS--CANSO,WOODFINE,William J.,,professor,New Democratic Party,4657,13.14,0
1979/05/22,Gen,31,Nova Scotia,CAPE BRETON--EAST RICHMOND,HOGAN,Andy,,"roman catholic priest, economist",New Democratic Party,15269,45.35,1
1979/05/22,Gen,31,Nova Scotia,CAPE BRETON--EAST RICHMOND,MUNROE,Dan A.,,elected municipal official,Liberal,10257,30.46,0
1979/05/22,Gen,31,Nova Scotia,CAPE BRETON--EAST RICHMOND,CROSBY,Bob,,barrister,Progressive Conservative,7411,22.01,0
1979/05/22,Gen,31,Nova Scotia,CAPE BRETON--EAST RICHMOND,CAMPBELL,Jake,,pensioner,Independent,734,2.18,0
1979/05/22,Gen,31,Nova Scotia,CAPE BRETON--THE SYDNEYS,MACLELLAN,Russell,,lawyer,Liberal,12857,36.42,1
1979/05/22,Gen,31,Nova Scotia,CAPE BRETON--THE SYDNEYS,MACDOUGALL,Joyce,F,administrative assistant,Progressive Conservative,12011,34.02,0
1979/05/22,Gen,31,Nova Scotia,CAPE BRETON--THE SYDNEYS,MURPHY,Ed,,fieldworker,New Democratic Party,10310,29.2,0
1979/05/22,Gen,31,Nova Scotia,CAPE BRETON--THE SYDNEYS,BROWN,Glen,,industrial worker,Marxist-Leninist Party,128,0.36,0
1979/05/22,Gen,31,Nova Scotia,CENTRAL NOVA,MACKAY,Elmer M.,,barrister,Progressive Conservative,18907,56.58,1
1979/05/22,Gen,31,Nova Scotia,CENTRAL NOVA,MACKAY,Lloyd P.,,public relations,Liberal,9988,29.89,0
1979/05/22,Gen,31,Nova Scotia,CENTRAL NOVA,CHAMBERS,Gary A.,,car controller,New Democratic Party,4521,13.53,0
1979/05/22,Gen,31,Nova Scotia,CUMBERLAND--COLCHESTER,COATES,Robert C.,,lawyer,Progressive Conservative,22827,55.76,1
1979/05/22,Gen,31,Nova Scotia,CUMBERLAND--COLCHESTER,BRUSHETT,Sam,,businessman,Liberal,12154,29.69,0
1979/05/22,Gen,31,Nova Scotia,CUMBERLAND--COLCHESTER,TRENHOLM,Hayden M.,,sociologist,New Democratic Party,5662,13.83,0
1979/05/22,Gen,31,Nova Scotia,CUMBERLAND--COLCHESTER,KIRK,Robert Bob,,contractor,Independent,294,0.72,0
1979/05/22,Gen,31,Nova Scotia,DARTMOUTH--HALIFAX EAST,FORRESTALL,Mike,,businessman,Progressive Conservative,21441,48.72,1
1979/05/22,Gen,31,Nova Scotia,DARTMOUTH--HALIFAX EAST,SAVAGE,John,,physician,Liberal,15453,35.11,0
1979/05/22,Gen,31,Nova Scotia,DARTMOUTH--HALIFAX EAST,TURLEY,Frederick A.,,sales representative,New Democratic Party,7116,16.17,0
1979/05/22,Gen,31,Nova Scotia,HALIFAX,COOPER,George,,lawyer,Progressive Conservative,16570,40.45,1
1979/05/22,Gen,31,Nova Scotia,HALIFAX,FLEMMING,Brian,,barrister,Liberal,16555,40.42,0
1979/05/22,Gen,31,Nova Scotia,HALIFAX,MCDONOUGH,Alexa A.,F,"homemaker, social worker",New Democratic Party,7590,18.53,0
1979/05/22,Gen,31,Nova Scotia,HALIFAX,GRAY,David F.,,broadcaster,Independent,155,0.38,0
1979/05/22,Gen,31,Nova Scotia,HALIFAX,MILSOM,D. Scott,,technician,Communist Party of Canada,64,0.16,0
1979/05/22,Gen,31,Nova Scotia,HALIFAX,SEED,Tony,,journalist,Marxist-Leninist Party,27,0.07,0
1979/05/22,Gen,31,Nova Scotia,HALIFAX WEST,CROSBY,Howard,,lawyer,Progressive Conservative,22714,47.21,1
1979/05/22,Gen,31,Nova Scotia,HALIFAX WEST,BOYCE,Dick,,general manager,Liberal,16702,34.72,0
1979/05/22,Gen,31,Nova Scotia,HALIFAX WEST,THEMAN,Dennis,,barrister,New Democratic Party,8265,17.18,0
1979/05/22,Gen,31,Nova Scotia,HALIFAX WEST,CANNING,Arthur R.,,checker,Independent,275,0.57,0
1979/05/22,Gen,31,Nova Scotia,HALIFAX WEST,MORGAN,David,,insurance agent,No affiliation to a recognised party,152,0.32,0
1979/05/22,Gen,31,Nova Scotia,SOUTH SHORE,CROUSE,Lloyd R.,,business executive,Progressive Conservative,20867,57.14,1
1979/05/22,Gen,31,Nova Scotia,SOUTH SHORE,MCFETRIDGE,Ted,,lawyer,Liberal,11666,31.94,0
1979/05/22,Gen,31,Nova Scotia,SOUTH SHORE,YATES,John,,labour relations officer,New Democratic Party,3988,10.92,0
1979/05/22,Gen,31,Nova Scotia,SOUTH WEST NOVA,HALIBURTON,Charles E.,,lawyer,Progressive Conservative,16512,44.47,1
1979/05/22,Gen,31,Nova Scotia,SOUTH WEST NOVA,CAMPBELL,Coline,F,lawyer,Liberal,16398,44.17,0
1979/05/22,Gen,31,Nova Scotia,SOUTH WEST NOVA,MACPHERSON,Ian,,teacher,New Democratic Party,4217,11.36,0
1979/05/22,Gen,31,Ontario,ALGOMA,FOSTER,Maurice,,veterinarian,Liberal,15277,45.04,1
1979/05/22,Gen,31,Ontario,ALGOMA,DINNER,Jim,,steelworker,New Democratic Party,10989,32.4,0
1979/05/22,Gen,31,Ontario,ALGOMA,SAGLE,Fred,,teacher,Progressive Conservative,7531,22.2,0
1979/05/22,Gen,31,Ontario,ALGOMA,DERRAH,Wayne,,miner,Marxist-Leninist Party,121,0.36,0
1979/05/22,Gen,31,Ontario,BEACHES,RICHARDSON,Robin,,economist,Progressive Conservative,12840,34.53,1
1979/05/22,Gen,31,Ontario,BEACHES,YOUNG,Neil,,Member of Parliament,New Democratic Party,12322,33.14,0
1979/05/22,Gen,31,Ontario,BEACHES,FULLERTON,Brian,,correctional administrator,Liberal,11232,30.21,0
1979/05/22,Gen,31,Ontario,BEACHES,ANDERSON,David,,security officer,Libertarian Party of Canada,388,1.04,0
1979/05/22,Gen,31,Ontario,BEACHES,DALEY,Donald A.,,diamond setter,Independent,129,0.35,0
1979/05/22,Gen,31,Ontario,BEACHES,SKUCE,Judi,F,senior accounting officer,Parti Rhinocéros,111,0.3,0
1979/05/22,Gen,31,Ontario,BEACHES,MCKIBBIN,Jim,,truck driver,Marxist-Leninist Party,91,0.24,0
1979/05/22,Gen,31,Ontario,BEACHES,MCMILLAN,Jim,,commission sales,Independent,69,0.19,0
1979/05/22,Gen,31,Ontario,BRAMPTON--GEORGETOWN,McDERMID,John,,manager,Progressive Conservative,31042,47.57,1
1979/05/22,Gen,31,Ontario,BRAMPTON--GEORGETOWN,MILNE,Ross,,engineer,Liberal,22270,34.12,0
1979/05/22,Gen,31,Ontario,BRAMPTON--GEORGETOWN,MOULTON,David,,salesperson,New Democratic Party,11584,17.75,0
1979/05/22,Gen,31,Ontario,BRAMPTON--GEORGETOWN,YUNDT,Joe,,professional engineer,Libertarian Party of Canada,243,0.37,0
1979/05/22,Gen,31,Ontario,BRAMPTON--GEORGETOWN,BRIDGEWOOD,James,,auto worker,Communist Party of Canada,77,0.12,0
1979/05/22,Gen,31,Ontario,BRAMPTON--GEORGETOWN,FINE,Marsha,F,typist,Marxist-Leninist Party,45,0.07,0
1979/05/22,Gen,31,Ontario,BRANT,BLACKBURN,Derek,,teacher,New Democratic Party,20908,42.17,1
1979/05/22,Gen,31,Ontario,BRANT,TOBEY,Arthur,,clergyman,Progressive Conservative,15422,31.11,0
1979/05/22,Gen,31,Ontario,BRANT,BAWCUTT,Jack,,businessman,Liberal,13154,26.53,0
1979/05/22,Gen,31,Ontario,BRANT,RANDHAWA,M.,,labourer,Marxist-Leninist Party,93,0.19,0
1979/05/22,Gen,31,Ontario,BROADVIEW--GREENWOOD,RAE,Bob,,law graduate,New Democratic Party,13187,39.72,1
1979/05/22,Gen,31,Ontario,BROADVIEW--GREENWOOD,CLARKE,Michael,,consultant,Progressive Conservative,9987,30.08,0
1979/05/22,Gen,31,Ontario,BROADVIEW--GREENWOOD,VARELIS,Philipp,,accountant,Liberal,9290,27.98,0
1979/05/22,Gen,31,Ontario,BROADVIEW--GREENWOOD,BELEJ,Walter,,architectural designer,Libertarian Party of Canada,474,1.43,0
1979/05/22,Gen,31,Ontario,BROADVIEW--GREENWOOD,BIZZELL,John,,organizer,Communist Party of Canada,145,0.44,0
1979/05/22,Gen,31,Ontario,BROADVIEW--GREENWOOD,NOVICH,Milorad,,civil engineering technician,Independent,64,0.19,0
1979/05/22,Gen,31,Ontario,BROADVIEW--GREENWOOD,O'DONNELL,Dorothy J.,F,factory worker,Marxist-Leninist Party,57,0.17,0
1979/05/22,Gen,31,Ontario,BRUCE--GREY,GURBIN,Gary M.,,general practitioner,Progressive Conservative,21219,52.42,1
1979/05/22,Gen,31,Ontario,BRUCE--GREY,DOUGLAS,Crawford,,broadcaster,Liberal,14314,35.36,0
1979/05/22,Gen,31,Ontario,BRUCE--GREY,GIESE,John,,farmer,New Democratic Party,4723,11.67,0
1979/05/22,Gen,31,Ontario,BRUCE--GREY,WATSON,Norma Helen,F,retired,Libertarian Party of Canada,223,0.55,0
1979/05/22,Gen,31,Ontario,BURLINGTON,KEMPLING,Bill,,businessman,Progressive Conservative,32225,56.36,1
1979/05/22,Gen,31,Ontario,BURLINGTON,SUTHERLAND,Tom,,lawyer,Liberal,16100,28.16,0
1979/05/22,Gen,31,Ontario,BURLINGTON,DUNLEAVY,Danny,,auto worker,New Democratic Party,8421,14.73,0
1979/05/22,Gen,31,Ontario,BURLINGTON,LAWSON,John,,driver,Libertarian Party of Canada,365,0.64,0
1979/05/22,Gen,31,Ontario,BURLINGTON,BOYLAN,Charles,,factory worker,Marxist-Leninist Party,62,0.11,0
1979/05/22,Gen,31,Ontario,CAMBRIDGE,SPEYER,Chris,,lawyer,Progressive Conservative,16337,43.5,1
1979/05/22,Gen,31,Ontario,CAMBRIDGE,SOMERVILLE,Marc,,lawyer,New Democratic Party,11085,29.52,0
1979/05/22,Gen,31,Ontario,CAMBRIDGE,PALVETZIAN,Lee,,lawyer,Liberal,9903,26.37,0
1979/05/22,Gen,31,Ontario,CAMBRIDGE,GERVAIS,Regent,,businessman,Social Credit Party of Canada,150,0.4,0
1979/05/22,Gen,31,Ontario,CAMBRIDGE,DI CARLO,Anna,F,garment worker,Marxist-Leninist Party,78,0.21,0
1979/05/22,Gen,31,Ontario,COCHRANE,PENNER,Keith,,parliamentarian,Liberal,12889,44.49,1
1979/05/22,Gen,31,Ontario,COCHRANE,FORTIN,Robert,,teacher,New Democratic Party,11080,38.25,0
1979/05/22,Gen,31,Ontario,COCHRANE,KOSOWAN,Carole,F,student,Progressive Conservative,5001,17.26,0
1979/05/22,Gen,31,Ontario,DAVENPORT,CACCIA,Charles L.,,publisher,Liberal,12760,55.89,1
1979/05/22,Gen,31,Ontario,DAVENPORT,BROWN,Ed,,lawyer,New Democratic Party,5579,24.44,0
1979/05/22,Gen,31,Ontario,DAVENPORT,EDWARDS,Lilliana,F,business woman,Progressive Conservative,4090,17.92,0
1979/05/22,Gen,31,Ontario,DAVENPORT,DANCE,George J.,,stock clerk,Libertarian Party of Canada,156,0.68,0
1979/05/22,Gen,31,Ontario,DAVENPORT,PHILLIPS,Gail J.,F,typesetter,Communist Party of Canada,117,0.51,0
1979/05/22,Gen,31,Ontario,DAVENPORT,DALY,Richard,,technician,Marxist-Leninist Party,80,0.35,0
1979/05/22,Gen,31,Ontario,DAVENPORT,PENNER,Steve,,steelworker,No affiliation to a recognised party,48,0.21,0
1979/05/22,Gen,31,Ontario,DON VALLEY EAST,WAKIM,Sam,,lawyer,Progressive Conservative,25352,47.18,1
1979/05/22,Gen,31,Ontario,DON VALLEY EAST,SMITH,Mike,,banker,Liberal,21428,39.88,0
1979/05/22,Gen,31,Ontario,DON VALLEY EAST,PATON,Saul,,lawyer,New Democratic Party,6595,12.27,0
1979/05/22,Gen,31,Ontario,DON VALLEY EAST,MOLDOVANYI,Nick,,systems representative,Libertarian Party of Canada,301,0.56,0
1979/05/22,Gen,31,Ontario,DON VALLEY EAST,GORDON,Donna,F,hospital worker,Marxist-Leninist Party,56,0.1,0
1979/05/22,Gen,31,Ontario,DON VALLEY WEST,Bosley,John,,businessman,Progressive Conservative,28427,54.09,1
1979/05/22,Gen,31,Ontario,DON VALLEY WEST,FELKAI,Frank,,lawyer,Liberal,18117,34.47,0
1979/05/22,Gen,31,Ontario,DON VALLEY WEST,SMITH,Jean,F,teacher,New Democratic Party,5572,10.6,0
1979/05/22,Gen,31,Ontario,DON VALLEY WEST,BELL,Scott,,teacher,Libertarian Party of Canada,405,0.77,0
1979/05/22,Gen,31,Ontario,DON VALLEY WEST,HYMAN,Ian,,factory worker,Marxist-Leninist Party,34,0.06,0
1979/05/22,Gen,31,Ontario,DURHAM--NORTHUMBERLAND,LAWRENCE,Allan,,barrister,Progressive Conservative,21502,52.39,1
1979/05/22,Gen,31,Ontario,DURHAM--NORTHUMBERLAND,WILSON,Ian,,surgeon,Liberal,10748,26.19,0
1979/05/22,Gen,31,Ontario,DURHAM--NORTHUMBERLAND,MCLAUGHLIN,Fred,,teacher,New Democratic Party,8393,20.45,0
1979/05/22,Gen,31,Ontario,DURHAM--NORTHUMBERLAND,MARTTILA,Robert,,professional engineer,Libertarian Party of Canada,367,0.89,0
1979/05/22,Gen,31,Ontario,DURHAM--NORTHUMBERLAND,PLATT,Robert C.,,railway worker,Marxist-Leninist Party,29,0.07,0
1979/05/22,Gen,31,Ontario,EGLINTON--LAWRENCE,DE CORNEILLE,Roland,,clergyman,Liberal,19270,42.88,1
1979/05/22,Gen,31,Ontario,EGLINTON--LAWRENCE,PARKER,Rob,,businessman,Progressive Conservative,17605,39.18,0
1979/05/22,Gen,31,Ontario,EGLINTON--LAWRENCE,HEAPS,Leo,,author,New Democratic Party,7368,16.4,0
1979/05/22,Gen,31,Ontario,EGLINTON--LAWRENCE,CAIN,Linda,F,marketing representative,Libertarian Party of Canada,585,1.3,0
1979/05/22,Gen,31,Ontario,EGLINTON--LAWRENCE,SUMBAL,Iqbal S.,,factory worker,Marxist-Leninist Party,111,0.25,0
1979/05/22,Gen,31,Ontario,ELGIN,WISE,John,,farmer,Progressive Conservative,21181,60.96,1
1979/05/22,Gen,31,Ontario,ELGIN,TOKAR,Joe,,director of education,Liberal,9273,26.69,0
1979/05/22,Gen,31,Ontario,ELGIN,WEITZEL,Mary Lou,F,accountant,New Democratic Party,4293,12.36,0
1979/05/22,Gen,31,Ontario,ERIE,FRETZ,Girve,,businessman,Progressive Conservative,15500,45.8,1
1979/05/22,Gen,31,Ontario,ERIE,LAFONTAINE,Pierre,,teacher,Liberal,11175,33.02,0
1979/05/22,Gen,31,Ontario,ERIE,GIBSON,Clarence,,business representative,New Democratic Party,6985,20.64,0
1979/05/22,Gen,31,Ontario,ERIE,KUBIAS,Jerry,,quality control manager,Libertarian Party of Canada,180,0.53,0
1979/05/22,Gen,31,Ontario,ESSEX--KENT,DAUDLIN,Bob,,lawyer,Liberal,14457,44.62,1
1979/05/22,Gen,31,Ontario,ESSEX--KENT,CONKLIN,David,,businessman,Progressive Conservative,13181,40.69,0
1979/05/22,Gen,31,Ontario,ESSEX--KENT,WENSLEY,Ralph,,retired research scientist,New Democratic Party,4759,14.69,0
1979/05/22,Gen,31,Ontario,ESSEX--WINDSOR,WHELAN,Eugene F.,,farmer,Liberal,20373,44.29,1
1979/05/22,Gen,31,Ontario,ESSEX--WINDSOR,LANGDON,Steven,,economist,New Democratic Party,18603,40.45,0
1979/05/22,Gen,31,Ontario,ESSEX--WINDSOR,FLOOD,Kathy,F,housewife,Progressive Conservative,6875,14.95,0
1979/05/22,Gen,31,Ontario,ESSEX--WINDSOR,EWART,Pete,,labourer,Marxist-Leninist Party,144,0.31,0
1979/05/22,Gen,31,Ontario,ETOBICOKE CENTRE,WILSON,Michael,,investment dealer,Progressive Conservative,31498,51.34,1
1979/05/22,Gen,31,Ontario,ETOBICOKE CENTRE,GILLESPIE,Alastair W.,,cabinet minister,Liberal,23141,37.72,0
1979/05/22,Gen,31,Ontario,ETOBICOKE CENTRE,SHIPLEY,Dan,,store manager,New Democratic Party,6237,10.17,0
1979/05/22,Gen,31,Ontario,ETOBICOKE CENTRE,ANDERSEN,Norman R.,,management consultant,Libertarian Party of Canada,272,0.44,0
1979/05/22,Gen,31,Ontario,ETOBICOKE CENTRE,HRYNCHYSHYN,Nick,,journalist,Communist Party of Canada,112,0.18,0
1979/05/22,Gen,31,Ontario,ETOBICOKE CENTRE,OBADIA,Helen,F,political organizer,Independent,54,0.09,0
1979/05/22,Gen,31,Ontario,ETOBICOKE CENTRE,REID,James H.,,writer,Marxist-Leninist Party,38,0.06,0
1979/05/22,Gen,31,Ontario,ETOBICOKE NORTH,MACLAREN,Roy,,publisher,Liberal,20534,39.66,1
1979/05/22,Gen,31,Ontario,ETOBICOKE NORTH,HANNA,John Noel,,businessman,Progressive Conservative,18886,36.48,0
1979/05/22,Gen,31,Ontario,ETOBICOKE NORTH,DORN,Adrian,,teacher,New Democratic Party,12017,23.21,0
1979/05/22,Gen,31,Ontario,ETOBICOKE NORTH,VAUGHAN,Ronald,,"musician, band leader",Libertarian Party of Canada,269,0.52,0
1979/05/22,Gen,31,Ontario,ETOBICOKE NORTH,SINGH,Gurdev,,factory worker,Marxist-Leninist Party,68,0.13,0
1979/05/22,Gen,31,Ontario,ETOBICOKE--LAKESHORE,ROBINSON,Ken,,lawyer,Liberal,15791,34.73,1
1979/05/22,Gen,31,Ontario,ETOBICOKE--LAKESHORE,KOLYN,Al,,businessman,Progressive Conservative,15044,33.09,0
1979/05/22,Gen,31,Ontario,ETOBICOKE--LAKESHORE,MEAGHER,Terry,,secretary treasurer,New Democratic Party,14044,30.89,0
1979/05/22,Gen,31,Ontario,ETOBICOKE--LAKESHORE,GOLD,Sheldon,,computer specialist,Libertarian Party of Canada,349,0.77,0
1979/05/22,Gen,31,Ontario,ETOBICOKE--LAKESHORE,MORRIS,Tom,,editor,Communist Party of Canada,169,0.37,0
1979/05/22,Gen,31,Ontario,ETOBICOKE--LAKESHORE,WALDMAN,Diane,F,typesetter,Marxist-Leninist Party,72,0.16,0
1979/05/22,Gen,31,Ontario,GLENGARRY--PRESCOTT--RUSSELL,ETHIER,Denis,,Member of Parliament,Liberal,27106,65.33,1
1979/05/22,Gen,31,Ontario,GLENGARRY--PRESCOTT--RUSSELL,JOHNSON,Gordon,,businessman,Progressive Conservative,10112,24.37,0
1979/05/22,Gen,31,Ontario,GLENGARRY--PRESCOTT--RUSSELL,DE BROECK,Paul,,educator,New Democratic Party,4164,10.04,0
1979/05/22,Gen,31,Ontario,GLENGARRY--PRESCOTT--RUSSELL,O'BRIEN,Gary,,student,Marxist-Leninist Party,107,0.26,0
1979/05/22,Gen,31,Ontario,GREY--SIMCOE,MITGES,Gus,,veterinarian,Progressive Conservative,20825,54.74,1
1979/05/22,Gen,31,Ontario,GREY--SIMCOE,MORGAN,Jack,,"teacher, department head",Liberal,11191,29.42,0
1979/05/22,Gen,31,Ontario,GREY--SIMCOE,PROUD,Bill,,quality control inspector,New Democratic Party,5576,14.66,0
1979/05/22,Gen,31,Ontario,GREY--SIMCOE,SHANNON,Bill,,salesman,Libertarian Party of Canada,285,0.75,0
1979/05/22,Gen,31,Ontario,GREY--SIMCOE,ARNOLD,Bruce,,journalist,Social Credit Party of Canada,165,0.43,0
1979/05/22,Gen,31,Ontario,GUELPH,FISH,Albert,,real estate appraiser,Progressive Conservative,18149,41.96,1
1979/05/22,Gen,31,Ontario,GUELPH,MAINE,Frank W.,,scientist,Liberal,16203,37.46,0
1979/05/22,Gen,31,Ontario,GUELPH,FINAMORE,Jim,,transformer assembler,New Democratic Party,8535,19.73,0
1979/05/22,Gen,31,Ontario,GUELPH,BARABAS,Joe,,"engineer, lathe machinist",Independent,190,0.44,0
1979/05/22,Gen,31,Ontario,GUELPH,SEYMOUR,Brian,,computer specialist,Libertarian Party of Canada,90,0.21,0
1979/05/22,Gen,31,Ontario,GUELPH,CRUISE,Robert,,factory worker,Marxist-Leninist Party,45,0.1,0
1979/05/22,Gen,31,Ontario,GUELPH,PICKERSGILL,Alan G.,,maintenance mechanic,Communist Party of Canada,39,0.09,0
1979/05/22,Gen,31,Ontario,HALDIMAND--NORFOLK,BRADLEY,Bud,,dentist,Progressive Conservative,22655,49.56,1
1979/05/22,Gen,31,Ontario,HALDIMAND--NORFOLK,RENN,Art,,farmer,Liberal,15990,34.98,0
1979/05/22,Gen,31,Ontario,HALDIMAND--NORFOLK,CLARK,Joe,,teacher,New Democratic Party,6762,14.79,0
1979/05/22,Gen,31,Ontario,HALDIMAND--NORFOLK,TRISKA,William,,electrical contractor,Social Credit Party of Canada,309,0.68,0
1979/05/22,Gen,31,Ontario,HALTON,JELINEK,Otto,,businessman,Progressive Conservative,28850,53.27,1
1979/05/22,Gen,31,Ontario,HALTON,PHILBROOK,Frank A.,,doctor of medicine,Liberal,17169,31.7,0
